dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10400565,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400565",,,Kalukundi,-10.6352,25.9334,AF,"Congo (Kinshasa)",Katanga,,,"Copper, Cobalt",,,Unknown,"Sediment-hosted Cu - Carbonate Ecaille",,Prospect,"Chalcocite, Chalcopyrite, Bornite, Malachite, Carrollite, Chrysocolla, Kolwezite, Heterogenite, Cobaltite",,,,,,,,"Kalakundi Project, Anticline, Golf, Kesho, Kii, Principal",,"Causey, J. Douglas","Mines Sequence, Roan division of Katangan Supergroup (SDB, RSC, D-STRAT, RAT-G)",Dolomite,,,,,"2011, Central African Copperbelt: U.S. Geological Survey SIR",,,,,,,,,C
10400378,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400378",,,Kalumbila,-12.31603,25.37453,AF,Zambia,,,,Copper,"Cobalt, Nickel",,Underground,,,Prospect,,,,,,,,,,,"Wilson, Anna B.","carbonaceous shale ""equivalent to Copper-Belt ore shales""",Shale,,,,,"Naidoo, P. and  Chisonga, B, 2009, Grade tonnage estimates for potential pit area, Kiawara PLC, Kalumbila Project, Project No. J1078: Prepared by Snowden Mining Industry Consultants for Kiawara PLC, 34 p. (table 3.4 on page 23)Kiwara website, www.kiwara.co.uk/kalumbila.htm  [UNABLE TO ACCESS THIS SITE AS OF 5/27/10]ACP Mining Data Bank [Secretariat of the African and Caribbean and Pacific Group of States Group], undated, http://mines.acp.int/html/mine_ZMB-00058_en.htmlSteven, Nick, and Armstrong, Richard, 2003, A metamorphosed proterozoic carbnoaceous shale-hosted Co-Ni_cu deposit at Kalumbila, Kabompo Dome--The Copperbelt ore shale in northwestern Zambia:  Economic Geology, v. 98, p. 893-909.Kirkham, Rodney, and Broughton, David, 2005, Appendix, Supplement to the sediment-hosted stratiform copper ore system, Economic Geology 100th anniversary volume, 1905-2005, Society of Economic Geologists, Littleton, CO, United States, pp. 609-642",,,,,,,"Unworked/undeveloped/unexploited prospect",,C
10085244,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10085244",W700811,,"Kambalda Mine",-31.18776,122.00251,OC,Australia,"Western Australia",,M,"Nickel, Copper, PGE, Cobalt",,,Unknown,,Y,Producer,,,,,,,,,,,"Preston, W, Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 47",,,,,,,,,D
10158713,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158713",,6020550016,"Kambalda St. Ives",-31.19609,121.66919,OC,Australia,"Western Australia",,M,Nickel,"Copper, Cobalt",,Underground,,,Plant,,,"Magnesite, Marcasite, Millerite, Pentlandite, Pyrite, Pyrrhotite",,Underground,,,,"St. Ives, Kambalda and St. Ives Nickel. Op.Kambalda",,"Bleiwas, Donald",,,,,,,"WESTERN MINING CORP. LTD. ANNUAL REPORT, 1975, P. 6-8E/M.J. INTERNATIONAL DIRECTORY OF MINING, 1975, P. 210MINING INTERNATIONAL YEARBOOK, 1976, SKINNER, WALTER, R. PUBBY THE FINANCIAL TIMES LTD. P 586E/M.J., NOV. 19-- NICKEL AT KAMBALDA - CATALYST FOR A CONTIN130-131EWERS, W.E. AND HUDSON, D.R., 1972, AN INTERPRETIVE STUDY OFIRON SULFIDE ORE INTERSECTION, LUNNON SHOOT, KAMBALDA, WESTERALIA, ECON. GEOL., VOL. 67, PP. 1075-1092KEELE, R. A. AND NICKEL, E.N. 1974, THE GEOLOGY OF A PRIMARYITE-BEARING SULPHIDE ASSEMBLAGE  AND SUPERGENE ALTERATION ATTER SNOOT, KAMBALDA, WESTERN AUSTRALIA, ECON. GEOL., VOL. 6902-1117.NICKEL, E.H., ROSS, J.R. AND THORNBER, M.R., 1974, THE SUPERTERATION OF PYRRHOTITE - PENTLANDITE ORE AT KAMBALDA, WESTERALIA, ECON. GEOL., VOL. 69, P. 93-107E/MJ, NOV. 1970, KAMBALDA - START OF A NEW NICKEL ERA, P. 1567, 1972. PP.1075-1091.NICKEL, E.H., ROSS, J.R., AND THORNER, M.R. ""THE SUPERGENEALTERATION OF PYRRHOTITE-PENTLANDITE ORE AT KAMBALDAWESTERN AUSTRALIA."" ECONOMIC GEOLOGY. VOL.69. 1974PP.93-107.KEELE, R.A. AND NICKEL, E.H. ""THE GEOLOGY OF A PRIMARYMILLERITE-BEARING SULFIDE ASSEMBLAGE AND SUPERGENEALTERNATION AT THE OTTER SHOOT, KAMBALDA, WESTERNAUSTRALIA."" ECONOMIC GEOLOGY. VOLUME 69. 1974. PP.1102-NICKEL, E.H., WOODALL, R. AND TRAVIS, G.A. MINING IN WESTERNAUSTRALIAN. R.T. PENDER,ED. UNIVERSITY OF WESTERNAUSTRALIA PRESS. 1979. P.87.ROSS, J.R. AND G.H.F. HOPKINS, ""KAMBALDA NICKEL SULFIDEDEPOSITS."" ECONOMIC GEOLOGY OF AUSTRALIA AND PAPUA NEWGUINEA. VOL.1. 1975. P.101.THE KAMBALDA NICKEL DEPOSITS GEOLOGY SETTING. ISSUED BYTHE GEOLOGICAL SOCIETY OF WESTERN AUSTRALIA. NOV. 1979.THE MINERAL INDUSTRY OF AUSTRALIA 1966-77.WESTERN MINING CORPORATION HOLDINGS LIMITED; ANNUAL REPORT1980.U.S. BUREAU OF MINES. MINERALS YEARBOOK. 1965-77.NICKDATA, INC. A COMPREHENSIVE NICKEL INDUSTRY COST DATABASEAND COSTING PROGRAM. 1991. ILMAR J. MARTENS,THOMAS F. TORRIES.CRU-QUARTERLY MARKET SERVICE. NICKEL. APRIL, 1991.AME MINERAL ECONOMICS QUARTERLY MINE ANALYSIS, JUNE, 1993,P. 40.",,1967,,,,1947,,,C
60001802,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001802",W029640,,"Kambalda - St. Ives - Tramway",-30.19613,121.6492,OC,Australia,"Western Australia",,M,"Nickel, Copper",Cobalt,,Unknown,"MAGMATIC, MASSIVE SULFIDE",L,Producer,,,,,,"11: Komatiitic Ni-Cu",,SEGREGATION,,,,,,,,"KAMBALDA DOME, ANTIKLINALE, YILGARN ARCHEAN BLOCK OF THE WESTERN AUSTRALIAN SCHIELD",,"G.WENS: NICKELLAGERSTAETTEN IM PAZIF. RAUM ...(1972)PETERS, D.: NICKEL (1975)AUSTR. MINERAL INDUSTRY VOL. 28 NO. 4 1976 P. 100E/MJ FEBR. 1974 P. 21DEYOUNG AND OTHERS, 1985:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-D, 62 P.CROCKETT AND OTHERS, 1987:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.",,1967,,,,1965,,,D
10183294,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10183294",W029737,7660400003,"Kambove / Kamfundwa",-10.83084,24.66806,AF,"Congo (Kinshasa)",Katanga,,M,Copper,Cobalt,,Underground,,,Producer,,,,,Underground,,,,Kambove,,"Eastern Field Operations Center (EFOC)",,,,,,,"ENGINEERING AND MINING JOURNAL, NOVEMBER 1979, PP. 188-206.RAPPORTS ANNUELS, 1967-1978, GECAMINES.GOLDER ASSOCIATES PROFILE REPORT, SEPT. 1980.C.A. AGUIRRE TRIP REPORT, FEB. 1980.",,1926,,,,1892,,,C
10079674,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10079674",W029737,,"Kambove West",-10.88616,26.59858,AF,"Congo (Kinshasa)",Katanga,,M,Copper,Cobalt,,Unknown,,Y,Producer,"Chalcocite, Chalcopyrite, Heterogenite, Malachite",,,,,"197: Sediment-hosted Cu",,,"Kambove Principal-Kambove WestKambove",,"Causey, J Douglas, Wilson, Anna B., Orris, Greta J., Saam, Henning G.",,"Quartzite,Shale,Dolomite",,,"Copper Belt","Intracratonic Sedimentary Basin; Shallow Marine","GECAMINES 1973, 1974, 1975, ANNUAL REPORTSBGR, APRIL 1974, ROHSTOFFWIRTSCHAFTLICHE LAENDERBERICHTE, III, ZAIRE;CROCKETT AND OTHERS, 1987, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT-- COBALT:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.Kirkham, Rodney, and Broughton, David, 2005, Appendix, Supplement to the sediment-hosted stratiform copper ore system, in J.W. Hedenquist, J.W., J.F.H. Thompson, J.F.H., Goldfarb, R.J., and J.P. Richards, J.P., eds., Economic Geology 100th Anniversary Volume, 1905-2005: Littleton, Colorado, Society of Economic Geologists, p. 609-642.ISMIGECAMINES ANNUAL REPORTSKirkham, R.V, Carriere, J.J., Laramee, R.M., and Garson, D.F., 1994, Global distribution of sediment-hosted stratiform copper deposits and occurrences: Geological Survey of Canada Open File 2915b, 256 p.Wilson, A.B., Causey, J.D., Kirschbaum, M.J., Taylor, C.d., and Zientek, M.L,, 2011, Database of Sediment-Hosted Copper Deposits in the Central African Copperbelt, Democratic Republic of the Congo and Zambia: U.S. Geological Survey Scientific Investigation Report 2010-5090x",,1913,,,,1901,,,B
10183231,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10183231",W029729,7660400005,Kamoto,-10.7143,25.4009,AF,"Congo (Kinshasa)",Katanga,,M,Copper,Cobalt,,Underground,,,Producer,"Bornite, Carrollite, Chalcocite, Chalcopyrite, Covellite, Digenite, Malachite","Chlorite, Quartz, Dolomite",Magnesite,Wedge,Underground,"197: Sediment-hosted Cu",,,"Kamoto Underground",,"Wilson, Anna B., Orris, Greta J., Saam, Henning G., Shaffer, Glenn L., Eastern Field Operations Center (EFOC)",,"Quartzite,Shale,Dolomite",,,,,"E/MJ,NOVEMBER 1979 PP. 188-206.LOMBARD, J. AND NICOLINI, P. (ED). GISEMENTS STRATIFORMS DE CUIVRE EN AFRIQUE. VOL.1 AND 2, ASSOC. OF AFRICAN GEOLOGICAL SURVEYS, 1963.BGR, APRIL 1974, ROHSTOFFWIRTSCHAFTLICHE LAENDERBERICHTE, III ZAIRE.BARTOLOME AND KATEKESHA, 1971, COBALT ZONING IN MICROSCOPIC PYRITE FROM KAMOTO, REPUBLIC OF THE CONGO.MAADINI, BULLETIN D' INFORMATION DE LA GECAMINES, VARIOUS ISSUES, 1974-1978.CROCKETT AND OTHERS, 1987, INTERNATIONAL STRATEGIC INVENTORY SUMMARY REPORT-- COBALT: U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.RAPPORTS ANNUELS, 1967-1978, GECAMINES. \n[GECAMINES ANNUAL REPORTS 1967 TO 1978]WORLD MINING, 1970, NO. 23 (MAY), P. 61.ENG. MINING JOUR., 1973, 1972 E/MJ INTERNATIONAL DIRECTORY OF MINING AND MINERAL PROCESSING OPERATIONS: NEW YORK, MCGRAW-HILL, INC., P. 218.GECAMINES ANNUAL REPORTS.CROCKETT AND OTHERS, 1987.WORLD MINING, 1970.",,1950,,,,1940,,,A
10400568,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400568",,,Kananga,-10.6892,25.4588,AF,"Congo (Kinshasa)",Katanga,,,"Copper, Cobalt",,,Unknown,"Sediment-hosted Cu-carbonate ecaille",,Prospect,"Malachite, Heterogenite",,,,,,,,"Kananga West",,"Causey, J. Douglas","Mines Sequence, Roan division of Katangan Supergroup  (Lower Roan)",Carbonate,,,,,"2011, Central African Copperbelt: U.S. Geological Survey SIR",,,,,,,,,D
10400569,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400569",,,Kansalawile,10.6202,26.2228,AF,"Congo (Kinshasa)",Katanga,,,"Copper, Cobalt",,,Unknown,"Sediment-hosted Cu-carbonate ecaille",,Prospect,,,,,,,,,"Tenke Fungurume Project, Kansalawile West, Kansalawile East",,"Causey, J. Douglas","Mines Sequence, Roan division of Katangan Supergroup (RAT, RSF, SDB, RSC)",Carbonate,,,,,"2011, Central African Copperbelt: U.S. Geological Survey SIR",,,,,,,,,D
10067848,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067848",W000718,,"Katahdin Iron Works",45.43996,-69.19117,NA,"United States",Maine,Piscataquis,M,"Iron, Sulfur-Pyrite","Copper, Cobalt, Nickel",,Unknown,Magmatic,Y,"Past Producer","Pyrrhotite, Limonite","Melanterite, Olivine, Pyroxene",,,,,Weathering,,,,"Coury, Anny B., Beck, F.M., Woodruff, Laurel G.",,Norite,,,Norite,"Silurian Slate Belt","Houston, R.S., 1956, Genetic study of some pyrrhotite deposits of Maine and New Brunswick: Maine Geological Survey Bulletin 7, 117 p.Miller, R.L., 1945, Geology of the Katahdin pyrrhotite deposit and vicinity, Piscataquis County, Maine:  Geological Survey of Maine Bulletin 2, 21 p.Young, R.W., 1968, Mineral exploration and development in Maine:  in Ridge, J.D. (ed), Ore deposits of the United States, 1933-1967 (Graton-Sales Volume):  American Institute of Mining, Metallurgical and Petroleum Engineers, v. 1, p. 125-139.",,,,,,,,,C
10266977,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10266977",W016569,0230210006,"Katahdin Pyrrhotite Deposit",45.44328,-69.19437,NA,"United States",Maine,Piscataquis,B,"Iron, Sulfur",,"Copper, Cobalt, Nickel, Sulfur-Pyrite",Surface,,,"Past Producer","Limonite, Pyrrhotite","Olivine, Pyroxene","Chalcopyrite, Ilmenite, Magnetite, Marcasite",,,,,,"Katahdin Iron Works Deposit",,"Nicholson, S.W., Woodruff, Laurel G., Beck, F.M., Coury, Anny B., Buckingham, David A.",,Norite,,,,,"Miller, R.L., 1945, Geology of the Katahdin pyrrhotite deposit and vicinity, Piscataquis County, Maine: Geological Survey of Maine Bulletin 2, 21 p.Houston, R.S., 1956, Genetic study of some pyrrhotite deposits of Maine and New Brunswick: Maine Geological Survey Bulletin 7, 117 p.BRODEL C.H., CORNWALL H.R. NENYIAC-MINERAL RESOURCES STUDY ANICKEL AND COBALT IN NEW ENGLAND AND NY OCT 1954NAR-MINERAL LOCALITIES-PYRITE CHAPTER MAY 2 1967Young, R.W., 1968, Mineral exploration and development in Maine: in Ridge, J.D. (ed), Ore deposits of the United States, 1933-1967 (Graton-Sales Volume): American Institute of Mining, Metallurgical and Petroleum Engineers, v. 1, p. 125-139.RAND,JOHN,1958, MAINE METAL MINES AND PROSPECTS: MAINE GEOL SUR MIN RESOURCE INDEX NO 3,VHAY J. ET AL., 1973,  COBALT CHAPTER in UNITED STATES MINERAL RESOURCES:  USGS PROF. PAPER 820 1973 PP 143-155USBM MINERALS YEARBOOK 1947, SULFUR AND PYRITES.  PGS. 11-23.Miller, R.L., 1945, Geology of the Katahdin pyrrhotite deposit and vicinity, Piscataquis County, Maine: Geological Survey of Maine Bulletin 2, pp. 3 and 18NORTH ATLANTIC REGIONAL WATER RESOURCES STUDY 4-20-67;NICKEL AND COBALT.  PAGES 1, 2 AND 9.",,1848,,,,1843,,,A
10070511,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10070511",W013473,0160590057,"Katherine Prospect",45.1282,-114.35677,NA,"United States",Idaho,Lemhi,M,"Copper, Cobalt",,Nickel,Unknown,,N,Occurrence,,Magnetite,,IRREGULAR,Underground,,Gossan,,Catherine,"Shear Zone","Ortman, Dale; Miller, Pat, Causey, J. Douglas","Belt Supergroup","Quartzite,Schist",Gabbro,Gabbro,"Lookout Structural Block",,"UMPLEBY, J.B., 1913, GEOLOGY AND ORE DEPOSITS OF LEMHI COUNTY, IDAHO: USGS BULL. 528, 182 P.ANDERSON, A.L., 1943, PRELIMINARY REPORT ON THE COBALT DEPOSITS IN THE BLACKBIRD DISTRICT, LEMHI COUNTY, IDAHO: IDAHO BUREAU OF MINES & GEOLOGY PAMPHLET 61, 34 P.CANNEY, F.C., 1953, PRELIMINARY REPORT OF GEOCHEMICAL INVESTIGATIONS IN THE BLACKBIRD DISTRICT, LEMHI COUNTY, IDAHO: USGS OPEN-FILE REPT.TRITES, A.F. AND TOOKER, E.W., 1953, URANIUM AND THORIUM DEPOSITS IN EAST-CENTRAL IDAHO, SOUTHWESTERN MONTANA: USGS BULL. 988-H, P. 174BALDWIN, J.A., OCTOBER 8, 1976, PERSONAL COMMUNICATIONEconomic Geology v. 42, no. 1, p. 22-46.",,,,,,,,,B
10070080,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10070080",W012755,,Katiniq,61.68352,-73.66597,NA,Canada,Quebec,,M,"Nickel, Copper",Cobalt,,Unknown,,N,Prospect,"Chalcopyrite, Magnetite, Pentlandite, Pyrrhotite",Chlorite,,,,,,,,,"Orris, Greta J., Shaffer, Glenn L.",,Peridotite,,,,"Circum-Cratonic Volcanic Fold Belt","THE NORTHERN MINER, 1974, CANADIAN MINES HANDBOOK 1974 - 1975, P. 242DEYOUNG AND OTHERS, 1985:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-D, 62 P.CROCKETT AND OTHERS, 1987:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.ISMI",,,,,,1961,,,C
10079675,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10079675",W029738,,Kazibizi,-10.83921,26.60045,AF,"Congo (Kinshasa)",Katanga,,M,Copper,Cobalt,,Unknown,Stratabound,Y,"Past Producer",,,,,,,,,,,"Wilson, Anna B., Saam, Henning G., Causey, J Douglas",,,,,"Copper Belt",,"WORLD MINING, OCT. 1974, P.53BGR, APRIL 1974, ROHSTOFFWIRTSCHAFTLICHE LAENDERBERICHTE, III, ZAIREGoossens, Pierre, 2007, Phoenix rising in an uncertain world - new mining activities in Katanga: Academie Royale des Sciences d'outre-mer, Bulletin des seances v. 53, no. 3. p. 361-385.GECAMINES, ANNUAL REPORTS;Wilson, A.B., Causey, J.D., Kirschbaum, M.J., Taylor, C.d., and Zientek, M.L,, 2011, Database of Sediment-Hosted Copper Deposits in the Central African Copperbelt, Democratic Republic of the Congo and Zambia: U.S. Geological Survey Scientific Investigation Report 2010-5090x",,1971,,,,,,,C
10107740,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10107740",D001761,,"Keefer Brothers",48.15454,-120.89037,NA,"United States",Washington,Chelan,M,Molybdenum,"Tungsten, Copper","Lead, Silver, Gold, Bismuth, Zinc, Chromium, Antimony, Cobalt, Nickel, Uranium",Unknown,,Y,Producer,"Chalcopyrite, Molybdenite, Pyrite, Scheelite, Uraninite","Chlorite, Quartz, Tourmaline",,VEINS,,,"Hydrothermal Alteration Of Granodiorite",,,,"Peterson, Jocelyn A., Miller, M. H.",,Diorite,,,,"Cascade Volcanic Arc","HUNTTING, M.T., 1956, INVENTORY OF WASHINGTON MINERALS - PART II, METALLIC MINERALS: WASHINGTON DIVISION OF MINES AND GEOLOGY BULLETIN 37, P. 268",,,,,,,,,B
10076802,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10076802",W024056,,Kelsey,34.18669,-117.88617,NA,"United States",California,"Los Angeles",M,"Gold, Silver",,"Lead, Cobalt",Unknown,Vein,S,"Past Producer",,,,,Underground,,,,"Mint, South Extension Ok, Kelsea",Fault,"Fraticelli, L. A. (Albers, J.)",,Gneiss,,,Fault,,"GAY, T. E. JR. AND HOFFMAN, S. R., 1954 ;  MINES AND MINERAL RESOURCES OF LOS ANGELES COUNTY;  CALIF. JOUR. MINES AND GEOLOGY, VOL. 50 , NOS. 3 & 4 ;  DIV. OF MINES, P. 635GOODWIN, J. G., 1957 :  LEAD AND ZINC IN CALIFORNIA;  CALIF. JOUR. MINES AND GEOLOGY, VOL. 53 , NOS. 3 & 4 ;  DIV. OF MINES, P. 537.TUCKER, W. B., 1927 :  LOS ANGELES FIELD DIV.;  23RD REPT. STATE MIN.;  CALIF. MIN. BUR., P. 315 - 316GAY & HOFFMAN, 1954 , P. 635",,,,,,,1934,,C
10085876,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10085876",W701677,,Kempirsai,50.59799,58.25129,AS,Kazakhstan,,,M,Nickel,Cobalt,,Unknown,,N,Occurrence,,,,,,,,,,,"Paidakovich, Matthew E., Jenness, Jane E.",,,,,,,"SMIRNOV, V.I., ED., 1977, ORE DEPOSITS OF THE USSR (VOLUME II):  LONDON, PITMAN PUBLISHING",,,,,,,,,D
10133921,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133921",,4590000105,"Kempirsai Group",50.59799,58.21799,AS,Kazakhstan,,,M,Nickel,,Cobalt,Surface,,,Producer,,,,,,,,,"Novo-Buranovo, Kempirsai, Batamshinsk, Oktyabrsk, Scherbakovsk, Buranovsk",,"Wilburn, David R.",,,,,,,"SMIRNOV.  ORE DEPOSITS OF THE USSR. 1977.BGR.  UDSSR.  XXII, 1979.METALLGESELLSCHAFT.  WORLD MINING MAP.  1987.",,,,,,,,,D
10232424,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10232424",,4050500002,Keretti,62.60671,29.53609,EU,Finland,,,B,Copper,"Cobalt, Zinc, Silver, Gold, Sulfur",,Underground,,,"Past Producer",,,"Chalcopyrite, Pyrite, Pyrrhotite, Sphalerite",,"Surface, Underground",,,,"Keretti Mine",,"Porter, Kenneth E.",,,,,,,"E/MJ INTERNATIONAL DIRECTORY OF MINING, 1975, P. 223.OUTOKUMPU NEWS NO. 1 1965, PUBLISHED BY OUTOKUMPU OY, HEL-SINKI.AHO, A.E., DEC. 1968, NOTES ON SOME MINES AND MINERAL EXPLO-RATION.OUTOKUMPU OY ANNUAL REPORT 1979.WORLD MINING MAR. 1978 P.46-48.WORLD MINING JAN. 1980 P.36-38.",,1957,,,,1910,,,B
10085283,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10085283",W700853,,"Keretti Mine",64.49892,26.26943,EU,Finland,,,M,"Zinc, Copper, Cobalt",,,Unknown,,Y,"Past Producer",,,,,,,,,,,"Beougher, Dee (Spanski, Gregory T.)",,,,,,,"MINING MAGAZINE, JANUARY 1989, P. 47",,,,,,,,,D
10039371,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10039371",M047033,,Kerettti,62.7651,28.4695,EU,Finland,,,M,"Nickel, Copper, Zinc, Cobalt",,,Unknown,,Y,Producer,"Chalcopyrite, Cubanite, Pyrite, Pyrrhotite, Sphalerite",,,"PLATE - LIKE",,,Serpentinization,,Outokumpu,"Main Sulfide Belt","Saso, Jerri L., Orris, Greta J.","Svecokarelidic Quartzites;Dolomite, Skarn, Serpentine",Quartzite,,,"Svecokarelidic Folded Region","Prec Baltic Shield","MINING MAGAZINE, 12/78 , FINLAND: MEETING THE CHALLENGE:  MINING MAGAZINE, P. 565 - 585CROCKETT AND OTHERS, 1987, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT--COBALT:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.",,1972,,,,1910,,,B
10303407,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303407",,1220550016,"Key Lake Uranium Mine",57.18335,-105.56754,NA,Canada,Saskatchewan,,M,Uranium,"Cobalt, Nickel",,Surface,,,Occurrence,,,"Bravoite, Calcite, Chalcopyrite, Chlorite, Cordierite, Epidote, Galena, Gedrite, Gersdorffite, Hematite, Kaolinite, Magnetite, Millerite, Niccolite, Pyrite, Quartz, Siderite, Sphalerite, Sphene, Uraninite",,Surface,,,,"Key Lake, Gaertner Orebody, Deilman Orebody",,"Bleiwas, Donald",,,,,,,"DAHLKAMP, FRANZ J., AND B. TAN. GEOLOGY AND MINERALOGY OFTHE KEY LAKE U-NI DEPOSITS, NORTHERN SASKATCHEWAN,CANADA. URANEZBERGHAN GMBHLCO. BROM, GERMANY.FISH, RICHARD. THE KEY LAKE DEVELOPMENT: BATTLING SAND ANDWATER. CANADIAN MINING JOURNAL. AUGUST 1979.KEY LAKE MINING CORPORATION. A SUMMARY OF ""THE KEY LAKEPROJEFCT.""KEY LAKE MINING CORPORATION. KEY LAKE DRAFT ENVIRONMENTALIMMPACT STATEMENT. 1974.PERSONAL COMMUNICATIONS. 1980.UNLAND, WERNER AND NICK HOLL. DEWATERING OF PLANNED KEY LAKEOPEN PITS IN NORTHERN SASKATCHEWAN. CIM BULLETIN. JUNEDAHLKAMP, F. J., GEOLOGIC APPRAISAL OF THE KEY LAKE U-NIDEPOSITS, NORTHERN SASKATCHEWAN, ECONOMIC GEOLOGY, V. 73,NO. 8, DEC. 1978, P. 1430-1449.PERSONAL COMMUNICATION. 1987.TURNBULL, ANDY, CRUSHER ISOLATION TO KEEP KEY LAKE MILLDUST FREE, CANADIAN MINING JOURNAL, JUNE 1982, P. 20.",,,,,,1975,,,C
10282851,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10282851",,0020960071,Keystone,60.85379,-146.54034,NA,"United States",Alaska,,M,Copper,,"Zinc, Silver, Cobalt",Underground,,,"Past Producer",,,,,,,,,"Threeman Copper Cop, Discovery, Scorcher, Jay, Redemption, Climax Ajax, Petersen, Steckmest, Daisy, BuckeyeThreeman, Cliff, Montezuma",,Wlg,,,,,,,"B379e                p. 95B442h                p. 165B443                 pp. 52, 54-55, 61-62B520c                p. 27B542g                pp. 97, 101-102, 108-110B592d                p. 62B592k                p. 241B605                 pp. 14, 51, 56-57, 61, 70-96B642g                p. 138BMB142               pp. 43, 52BMB153               p. 50B662h                pp. 184, 186B692g                pp. 144, 148B712a                p. 33B739a                p. 24B963B                p. 57B989E                pp. 298, 302RI5245               pp. 1, 5-6RI5320               pp. 3, 5-7, 16, 19-21I453B1246                pp. 69-70MF392OF79-973             75 pp.MR32OF82-1029B1139                363 pp.MIRL 27              p. 58BMOF83-81            229 pp.B622i                pp. 131-139B773e                pp. 141-158BMOF69-73PE96-3               20 pp.MLA5-84              218 pp., (Locality C-73)ALASKA KARDEX 096-048",,,,,,,,,B
10400529,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400529",,,"Keystone Mining District",41.17,-106.25,NA,"United States",Wyoming,Albany,M,Gold,Copper,Cobalt,Surface-Underground,,,"Past Producer",,,,,,,,,"Florence Mine, Keystone Mine, Albany, Cuprite, Douglas, Independence, Gold Crater, Keystone, Florence, and Lake Creek Mines",,"Wilson, Anna B.",,,,,,,"Hausel, W.D., 1993, Guide to the geology, mining districts, and ghost towns of the Medicine Bow Mountains and Snowy Range Scenic Byway: Geological Survey of Wyoming Public Information Circular No. 32, 53 p.Currey, D.R., 1965, The Keystone gold-copper prospect area, Albany County, Wyoming:  Geological Survey of Wyoming Preliminary Report No. 3, 12 p.Hausel, W.D., 1989, The geology of Wyoming's precious metal lode and placer deposits:  Geological Survey of Wyoming Bulletin 68, 248 p.",,,,,,,,,D
